hist_bin,dataset,n,m,args,remove_categorical,epsilon,final_trees,train_auc,test_auc,train_pr,test_pr,train_acc,test_acc,f1_score,training_time,avg_client_rounds_sent,std_client_rounds_sent,min_client_rounds_sent,max_client_rounds_set,total_client_rounds_sent,avg_client_rounds_received,std_client_rounds_received,min_client_rounds_received,max_client_rounds_received,total_client_rounds_received,avg_client_rounds_sent_payload,std_client_rounds_sent_payload,min_client_rounds_sent_payload,max_client_rounds_sent_payload,total_client_rounds_sent_payload,avg_client_rounds_received_payload,std_client_rounds_received_payload,min_client_rounds_received_payload,max_client_rounds_received_payload,total_client_rounds_received_payload
16,synthetic_90000_30_26_2_2_None_1,63000,30,"{'dp_method': '', 'split_method': 'hist_based', 'weight_update_method': 'xgboost', 'sketch_type': 'exact_quantiles', 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 1}",False,1,100,0.9933729738849053,0.9892969038816055,0.9928541765053416,0.9880568650241016,0.9715238095238096,0.9607407407407408,0.9610150790731887,10.570281982421875,4.9504950495049505,0.495049504950495,0,5,500,0.009900990099009901,0.09900990099009897,0,1,1,116295.12871287129,11629.60891169082,0,117536,11745808,38.01980198019802,380.1980198019803,0,3840,3840
32,synthetic_90000_30_26_2_2_None_1,63000,30,"{'dp_method': '', 'split_method': 'hist_based', 'weight_update_method': 'xgboost', 'sketch_type': 'exact_quantiles', 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 1}",False,1,100,0.9928966745171757,0.9886094689450574,0.9923701451319601,0.9870938314178348,0.9688412698412698,0.9587777777777777,0.9590009945850371,11.139635801315308,4.9504950495049505,0.495049504950495,0,5,500,0.009900990099009901,0.09900990099009897,0,1,1,226057.34653465348,22605.84281452831,0,228768,22831792,76.03960396039604,760.3960396039606,0,7680,7680
64,synthetic_90000_30_26_2_2_None_1,63000,30,"{'dp_method': '', 'split_method': 'hist_based', 'weight_update_method': 'xgboost', 'sketch_type': 'exact_quantiles', 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 1}",False,1,100,0.9931001615621224,0.9882408433800881,0.9925000144109681,0.9868732323378993,0.9695396825396826,0.9570740740740741,0.9573096614976611,13.832622766494751,4.9504950495049505,0.495049504950495,0,5,500,0.009900990099009901,0.09900990099009897,0,1,1,445572.9108910891,44557.33342850968,0,450464,45002864,152.07920792079207,1520.7920792079212,0,15360,15360
128,synthetic_90000_30_26_2_2_None_1,63000,30,"{'dp_method': '', 'split_method': 'hist_based', 'weight_update_method': 'xgboost', 'sketch_type': 'exact_quantiles', 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 1}",False,1,100,0.9934974294278084,0.9887256006482306,0.9930750222058677,0.9872650445176832,0.9703968253968254,0.9576296296296296,0.9578606158833063,17.4986469745636,4.9504950495049505,0.495049504950495,0,5,500,0.009900990099009901,0.09900990099009897,0,1,1,884604.9900990099,88460.74469979035,0,895280,89345104,304.15841584158414,3041.5841584158425,0,30720,30720
256,synthetic_90000_30_26_2_2_None_1,63000,30,"{'dp_method': '', 'split_method': 'hist_based', 'weight_update_method': 'xgboost', 'sketch_type': 'exact_quantiles', 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 1}",False,1,100,0.993483699015742,0.9884626541101034,0.9931476906022364,0.9871390005732058,0.9705079365079365,0.9576296296296296,0.9579257079808753,23.413638830184937,4.9504950495049505,0.495049504950495,0,5,500,0.009900990099009901,0.09900990099009897,0,1,1,1762601.9801980199,176260.2628510364,0,1781472,178022800,608.3168316831683,6083.168316831685,0,61440,61440
512,synthetic_90000_30_26_2_2_None_1,63000,30,"{'dp_method': '', 'split_method': 'hist_based', 'weight_update_method': 'xgboost', 'sketch_type': 'exact_quantiles', 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 1}",False,1,100,0.9935251603451914,0.9880460834082418,0.9929755974608669,0.9867342369971945,0.9701904761904762,0.9573703703703703,0.9576355405057234,35.08790993690491,4.9504950495049505,0.495049504950495,0,5,500,0.009900990099009901,0.09900990099009897,0,1,1,3518617.663366337,351861.81319297926,0,3555488,355380384,1216.6336633663366,12166.33663366337,0,122880,122880
2,synthetic_100000_30_26_2_2_None_1,70000,30,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'weight_update_method': 'xgboost', 'sketch_type': 'adaptive_hessian', 'sketch_rounds': 5, 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 1}",False,1,100,0.9540950339902151,0.9541270590412967,0.9531415054030611,0.9522291217904902,0.8844142857142857,0.8846333333333334,0.8850204312149098,2.402272939682007,1.0396039603960396,0.24049421389091333,0,2,105,0.0594059405940594,0.2750979007811843,0,2,6,279.6039603960396,119.7879379709208,0,976,28240,19.00990099009901,105.09312184156508,0,960,1920
4,synthetic_100000_30_26_2_2_None_1,70000,30,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'weight_update_method': 'xgboost', 'sketch_type': 'adaptive_hessian', 'sketch_rounds': 5, 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 1}",False,1,100,0.9314162347481584,0.9316656020662835,0.9291612608939732,0.9295394073039315,0.8556142857142857,0.8536666666666667,0.8544043512868135,2.2220261096954346,1.0396039603960396,0.24049421389091333,0,2,105,0.0594059405940594,0.2750979007811843,0,2,6,315.4059405940594,275.93966115506623,0,1632,31856,61.78217821782178,283.87835925040304,0,1920,6240
8,synthetic_100000_30_26_2_2_None_1,70000,30,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'weight_update_method': 'xgboost', 'sketch_type': 'adaptive_hessian', 'sketch_rounds': 5, 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 1}",False,1,100,0.9464757833390313,0.9469224253365177,0.9444951666236557,0.9447190087190803,0.8750285714285714,0.8743,0.8745884465728824,2.1543359756469727,1.0396039603960396,0.24049421389091333,0,2,105,0.0594059405940594,0.2750979007811843,0,2,6,371.7227722772277,523.1357872079303,0,2896,37544,118.81188118811882,546.2659692546921,0,3840,12000
16,synthetic_100000_30_26_2_2_None_1,70000,30,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'weight_update_method': 'xgboost', 'sketch_type': 'adaptive_hessian', 'sketch_rounds': 5, 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 1}",False,1,100,0.9582668802504098,0.9583786205718589,0.9570006275862386,0.956372191810262,0.8927428571428572,0.8925333333333333,0.8926263904616,2.53381609916687,1.0396039603960396,0.24049421389091333,0,2,105,0.0594059405940594,0.2750979007811843,0,2,6,498.6930693069307,1086.4428444738364,0,5952,50368,294.65346534653463,1310.5720649164916,0,7680,29760
32,synthetic_100000_30_26_2_2_None_1,70000,30,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'weight_update_method': 'xgboost', 'sketch_type': 'adaptive_hessian', 'sketch_rounds': 5, 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 1}",False,1,100,0.9555492826283373,0.9572027979263407,0.9533686491008083,0.9548032329123487,0.8882714285714286,0.8892333333333333,0.8895976610518621,2.5246920585632324,1.0396039603960396,0.24049421389091333,0,2,105,0.0594059405940594,0.2750979007811843,0,2,6,788.7524752475248,2373.535189367779,0,12304,79664,608.3168316831683,2691.147596243319,0,15360,61440
64,synthetic_100000_30_26_2_2_None_1,70000,30,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'weight_update_method': 'xgboost', 'sketch_type': 'adaptive_hessian', 'sketch_rounds': 5, 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 1}",False,1,100,0.9611914673278261,0.9621990352805416,0.9602713941053294,0.9605525828384136,0.896,0.8959333333333334,0.8969636963696369,2.7782909870147705,1.0396039603960396,0.24049421389091333,0,2,105,0.0594059405940594,0.2750979007811843,0,2,6,1310.970297029703,4685.3823886456275,0,23952,132408,1192.8712871287128,5293.856393791436,0,30720,120480
128,synthetic_100000_30_26_2_2_None_1,70000,30,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'weight_update_method': 'xgboost', 'sketch_type': 'adaptive_hessian', 'sketch_rounds': 5, 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 1}",False,1,100,0.9574209322190799,0.9593347498049543,0.9562206019593184,0.9576709939704505,0.8911142857142857,0.8930666666666667,0.893031010336779,2.9041197299957275,1.0396039603960396,0.24049421389091333,0,2,105,0.0594059405940594,0.2750979007811843,0,2,6,2320.633663366337,9142.475670224607,0,46064,234384,2354.8514851485147,10445.192993004564,0,61440,237840
256,synthetic_100000_30_26_2_2_None_1,70000,30,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'weight_update_method': 'xgboost', 'sketch_type': 'adaptive_hessian', 'sketch_rounds': 5, 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 1}",False,1,100,0.9566731172810179,0.9564964021164826,0.9556285787473551,0.954673975821298,0.8885,0.8875666666666666,0.8878395903301965,3.4313228130340576,1.0396039603960396,0.24049421389091333,0,2,105,0.0594059405940594,0.2750979007811843,0,2,6,4293.940594059406,17845.685322512396,0,87840,433688,4681.188118811881,20756.04377148543,0,122880,472800
512,synthetic_100000_30_26_2_2_None_1,70000,30,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'weight_update_method': 'xgboost', 'sketch_type': 'adaptive_hessian', 'sketch_rounds': 5, 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 1}",False,1,100,0.9580229234360567,0.9579567848644425,0.9567778753272237,0.9564850342548972,0.8904571428571428,0.8898666666666667,0.8906032713065359,4.0676562786102295,1.0396039603960396,0.24049421389091333,0,2,105,0.0594059405940594,0.2750979007811843,0,2,6,8068.435643564357,34462.447458071125,0,168488,814912,9260.198019801981,41103.70275484688,0,245760,935280
2,synthetic_100000_30_26_2_2_None_1,70000,30,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'weight_update_method': 'xgboost', 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 1}",False,1,100,0.9090983303178222,0.910970914616196,0.9065728390257178,0.9089669073067925,0.8255857142857143,0.8287333333333333,0.829935125115848,1.4242949485778809,0.9900990099009901,0.09900990099009901,0,1,100,0.009900990099009901,0.09900990099009897,0,1,1,253.46534653465346,25.346534653465348,0,256,25600,4.752475247524752,47.52475247524754,0,480,480
4,synthetic_100000_30_26_2_2_None_1,70000,30,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'weight_update_method': 'xgboost', 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 1}",False,1,100,0.8831833675700792,0.8862397812685435,0.8748084319171472,0.8792395450788794,0.8003857142857143,0.8052666666666667,0.8078415893691206,1.3604779243469238,0.9900990099009901,0.09900990099009901,0,1,100,0.009900990099009901,0.09900990099009897,0,1,1,253.46534653465346,25.346534653465348,0,256,25600,9.504950495049505,95.04950495049508,0,960,960
8,synthetic_100000_30_26_2_2_None_1,70000,30,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'weight_update_method': 'xgboost', 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 1}",False,1,100,0.9137622640856373,0.9156413207419865,0.9091258062887989,0.9120767784664425,0.8356,0.8366666666666667,0.8372849837284985,1.3309838771820068,0.9900990099009901,0.09900990099009901,0,1,100,0.009900990099009901,0.09900990099009897,0,1,1,253.46534653465346,25.346534653465348,0,256,25600,19.00990099009901,190.09900990099015,0,1920,1920
16,synthetic_100000_30_26_2_2_None_1,70000,30,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'weight_update_method': 'xgboost', 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 1}",False,1,100,0.909964651417029,0.9106744656205854,0.8990774562008279,0.8994852794823964,0.8317285714285715,0.8335333333333333,0.8357128758470951,1.472815990447998,0.9900990099009901,0.09900990099009901,0,1,100,0.009900990099009901,0.09900990099009897,0,1,1,253.46534653465346,25.346534653465348,0,256,25600,38.01980198019802,380.1980198019803,0,3840,3840
32,synthetic_100000_30_26_2_2_None_1,70000,30,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'weight_update_method': 'xgboost', 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 1}",False,1,100,0.9145594888357514,0.9181976238844779,0.90768106314474,0.9119836988248771,0.8345714285714285,0.8364,0.8376769413943643,1.3991248607635498,0.9900990099009901,0.09900990099009901,0,1,100,0.009900990099009901,0.09900990099009897,0,1,1,253.46534653465346,25.346534653465348,0,256,25600,76.03960396039604,760.3960396039606,0,7680,7680
64,synthetic_100000_30_26_2_2_None_1,70000,30,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'weight_update_method': 'xgboost', 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 1}",False,1,100,0.9253624972612237,0.9272766715973795,0.9175909265493034,0.9206416591255506,0.8497142857142858,0.8519333333333333,0.8534090159065407,1.560809850692749,0.9900990099009901,0.09900990099009901,0,1,100,0.009900990099009901,0.09900990099009897,0,1,1,253.46534653465346,25.346534653465348,0,256,25600,152.07920792079207,1520.7920792079212,0,15360,15360
128,synthetic_100000_30_26_2_2_None_1,70000,30,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'weight_update_method': 'xgboost', 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 1}",False,1,100,0.9233429366017752,0.9252597730935183,0.9181530846512683,0.9198805599101921,0.8473714285714286,0.8491,0.8510806276522255,1.473452091217041,0.9900990099009901,0.09900990099009901,0,1,100,0.009900990099009901,0.09900990099009897,0,1,1,253.46534653465346,25.346534653465348,0,256,25600,304.15841584158414,3041.5841584158425,0,30720,30720
256,synthetic_100000_30_26_2_2_None_1,70000,30,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'weight_update_method': 'xgboost', 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 1}",False,1,100,0.9226733812811041,0.9222475408980036,0.9163552900847114,0.9168369852338414,0.8466,0.8455,0.8463451019393337,1.6183080673217773,0.9900990099009901,0.09900990099009901,0,1,100,0.009900990099009901,0.09900990099009897,0,1,1,253.46534653465346,25.346534653465348,0,256,25600,608.3168316831683,6083.168316831685,0,61440,61440
512,synthetic_100000_30_26_2_2_None_1,70000,30,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'weight_update_method': 'xgboost', 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 1}",False,1,100,0.9123646024047681,0.9150850849861862,0.9026872724968991,0.906415179095287,0.8339571428571428,0.8367333333333333,0.8380505224176698,1.8975181579589844,0.9900990099009901,0.09900990099009901,0,1,100,0.009900990099009901,0.09900990099009897,0,1,1,253.46534653465346,25.346534653465348,0,256,25600,1216.6336633663366,12166.33663366337,0,122880,122880
2,synthetic_100000_30_26_2_2_None_1,70000,30,"{'dp_method': '', 'split_method': 'hist_based', 'weight_update_method': 'xgboost', 'sketch_type': 'exact_quantiles', 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 1}",False,1,100,0.9805810483529954,0.9791320080430784,0.9795419210039309,0.9780577356148223,0.9340857142857143,0.9286666666666666,0.9287094410020655,13.670357942581177,4.9504950495049505,0.495049504950495,0,5,500,0.009900990099009901,0.09900990099009897,0,1,1,18715.72277227723,3889.6688044476614,0,20224,1890288,4.752475247524752,47.52475247524754,0,480,480
4,synthetic_100000_30_26_2_2_None_1,70000,30,"{'dp_method': '', 'split_method': 'hist_based', 'weight_update_method': 'xgboost', 'sketch_type': 'exact_quantiles', 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 1}",False,1,100,0.9926397902497274,0.9916204592055873,0.9916095418822678,0.9899807689221504,0.9698285714285714,0.9641666666666666,0.964153522958418,11.575583219528198,4.9504950495049505,0.495049504950495,0,5,500,0.009900990099009901,0.09900990099009897,0,1,1,33651.485148514854,3841.0735159236315,0,34384,3398800,9.504950495049505,95.04950495049508,0,960,960
8,synthetic_100000_30_26_2_2_None_1,70000,30,"{'dp_method': '', 'split_method': 'hist_based', 'weight_update_method': 'xgboost', 'sketch_type': 'exact_quantiles', 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 1}",False,1,100,0.993529407683072,0.9919895748940247,0.9928364427906178,0.9899277860425072,0.9740714285714286,0.9672,0.9671934386877377,10.276093006134033,4.9504950495049505,0.495049504950495,0,5,500,0.009900990099009901,0.09900990099009897,0,1,1,61391.52475247525,6139.4295935808095,0,62064,6200544,19.00990099009901,190.09900990099015,0,1920,1920
16,synthetic_100000_30_26_2_2_None_1,70000,30,"{'dp_method': '', 'split_method': 'hist_based', 'weight_update_method': 'xgboost', 'sketch_type': 'exact_quantiles', 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 1}",False,1,100,0.9936873163060627,0.9916052592001154,0.9928843578675077,0.9897893028667071,0.9731,0.9655,0.9655080481221048,11.248553037643433,4.9504950495049505,0.495049504950495,0,5,500,0.009900990099009901,0.09900990099009897,0,1,1,116291.32673267326,11629.295899196459,0,117680,11745424,38.01980198019802,380.1980198019803,0,3840,3840
32,synthetic_100000_30_26_2_2_None_1,70000,30,"{'dp_method': '', 'split_method': 'hist_based', 'weight_update_method': 'xgboost', 'sketch_type': 'exact_quantiles', 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 1}",False,1,100,0.9935578240188813,0.9908579078199581,0.9930136264074313,0.9889333395252199,0.9710571428571428,0.9627333333333333,0.9627358176121592,12.483596086502075,4.9504950495049505,0.495049504950495,0,5,500,0.009900990099009901,0.09900990099009897,0,1,1,226042.61386138614,22604.332905844043,0,228528,22830304,76.03960396039604,760.3960396039606,0,7680,7680
64,synthetic_100000_30_26_2_2_None_1,70000,30,"{'dp_method': '', 'split_method': 'hist_based', 'weight_update_method': 'xgboost', 'sketch_type': 'exact_quantiles', 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 1}",False,1,100,0.9936810852836196,0.9907290899958057,0.993028338249865,0.9884221891819638,0.9721285714285715,0.9617333333333333,0.9617001401214385,14.808886051177979,4.9504950495049505,0.495049504950495,0,5,500,0.009900990099009901,0.09900990099009897,0,1,1,445570.0594059406,44557.03215888994,0,450304,45002576,152.07920792079207,1520.7920792079212,0,15360,15360
128,synthetic_100000_30_26_2_2_None_1,70000,30,"{'dp_method': '', 'split_method': 'hist_based', 'weight_update_method': 'xgboost', 'sketch_type': 'exact_quantiles', 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 1}",False,1,100,0.993447791329891,0.9902692142746949,0.9927674082353994,0.988312817705862,0.9702714285714286,0.9614333333333334,0.9614474692612708,19.320920705795288,4.9504950495049505,0.495049504950495,0,5,500,0.009900990099009901,0.09900990099009897,0,1,1,884583.9207920792,88458.41341240115,0,893920,89342976,304.15841584158414,3041.5841584158425,0,30720,30720
256,synthetic_100000_30_26_2_2_None_1,70000,30,"{'dp_method': '', 'split_method': 'hist_based', 'weight_update_method': 'xgboost', 'sketch_type': 'exact_quantiles', 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 1}",False,1,100,0.9934843929744958,0.9902129031433119,0.9928839540183874,0.9880649023237089,0.9702142857142857,0.9599666666666666,0.9599493113682595,28.578084707260132,4.9504950495049505,0.495049504950495,0,5,500,0.009900990099009901,0.09900990099009897,0,1,1,1762629.2277227722,176263.38607170517,0,1784192,178025552,608.3168316831683,6083.168316831685,0,61440,61440
512,synthetic_100000_30_26_2_2_None_1,70000,30,"{'dp_method': '', 'split_method': 'hist_based', 'weight_update_method': 'xgboost', 'sketch_type': 'exact_quantiles', 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 1}",False,1,100,0.993508909717195,0.9904545654525325,0.9929577038396902,0.9883981189104128,0.9708285714285714,0.9607666666666667,0.9607732044659225,47.154555320739746,4.9504950495049505,0.495049504950495,0,5,500,0.009900990099009901,0.09900990099009897,0,1,1,3518683.405940594,351868.53337102593,0,3556032,355387024,1216.6336633663366,12166.33663366337,0,122880,122880
2,synthetic_100000_30_26_2_2_None_1,70000,30,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'weight_update_method': 'xgboost', 'sketch_type': 'adaptive_hessian', 'sketch_rounds': 5, 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 1}",False,1,100,0.9535482052402303,0.9537603344648315,0.9529296093225008,0.9524100558680899,0.8837857142857143,0.8847666666666667,0.8851762048692994,2.3872220516204834,1.0396039603960396,0.24049421389091333,0,2,105,0.0594059405940594,0.2750979007811843,0,2,6,279.6039603960396,119.7879379709208,0,976,28240,19.00990099009901,105.09312184156508,0,960,1920
4,synthetic_100000_30_26_2_2_None_1,70000,30,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'weight_update_method': 'xgboost', 'sketch_type': 'adaptive_hessian', 'sketch_rounds': 5, 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 1}",False,1,100,0.9331709724639909,0.9338357539586493,0.9312712350977891,0.9326521687926635,0.8581142857142857,0.8563,0.8569722305165721,2.4216833114624023,1.0396039603960396,0.24049421389091333,0,2,105,0.0594059405940594,0.2750979007811843,0,2,6,315.4059405940594,275.93966115506623,0,1632,31856,61.78217821782178,283.87835925040304,0,1920,6240
8,synthetic_100000_30_26_2_2_None_1,70000,30,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'weight_update_method': 'xgboost', 'sketch_type': 'adaptive_hessian', 'sketch_rounds': 5, 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 1}",False,1,100,0.9413163890012701,0.9411819743810664,0.9381237197070347,0.9384934497614008,0.8693571428571428,0.8669333333333333,0.8681463865768265,2.4931929111480713,1.0396039603960396,0.24049421389091333,0,2,105,0.0594059405940594,0.2750979007811843,0,2,6,372.35643564356434,525.960085526928,0,2912,37608,118.81188118811882,546.2659692546921,0,3840,12000
16,synthetic_100000_30_26_2_2_None_1,70000,30,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'weight_update_method': 'xgboost', 'sketch_type': 'adaptive_hessian', 'sketch_rounds': 5, 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 1}",False,1,100,0.9529884426084712,0.9530371297600334,0.9520343165934483,0.9516959581711637,0.8839142857142858,0.8847666666666667,0.8852981187166129,2.6367130279541016,1.0396039603960396,0.24049421389091333,0,2,105,0.0594059405940594,0.2750979007811843,0,2,6,499.009900990099,1087.614871548225,0,5936,50400,285.1485148514852,1270.2807157298814,0,7680,28800
32,synthetic_100000_30_26_2_2_None_1,70000,30,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'weight_update_method': 'xgboost', 'sketch_type': 'adaptive_hessian', 'sketch_rounds': 5, 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 1}",False,1,100,0.9576686914836543,0.9575815002848956,0.9567599207880012,0.9559194452372475,0.8898428571428572,0.8879666666666667,0.8883796619175717,2.8874542713165283,1.0396039603960396,0.24049421389091333,0,2,105,0.0594059405940594,0.2750979007811843,0,2,6,787.8811881188119,2369.340432460823,0,12304,79576,596.4356435643564,2645.8506966993787,0,15360,60240
64,synthetic_100000_30_26_2_2_None_1,70000,30,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'weight_update_method': 'xgboost', 'sketch_type': 'adaptive_hessian', 'sketch_rounds': 5, 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 1}",False,1,100,0.9535743407589683,0.9551950905368991,0.9515391769396884,0.953192849286288,0.8837857142857143,0.8877666666666667,0.8883657703657041,2.9201149940490723,1.0396039603960396,0.24049421389091333,0,2,105,0.0594059405940594,0.2750979007811843,0,2,6,1306.3762376237623,4664.383530524843,0,23840,131944,1195.2475247524753,5298.220249293022,0,30720,120720
