hist_bin,dataset,n,m,args,remove_categorical,epsilon,final_trees,train_auc,test_auc,train_pr,test_pr,train_acc,test_acc,f1_score,training_time,avg_client_rounds_sent,std_client_rounds_sent,min_client_rounds_sent,max_client_rounds_set,total_client_rounds_sent,avg_client_rounds_received,std_client_rounds_received,min_client_rounds_received,max_client_rounds_received,total_client_rounds_received,avg_client_rounds_sent_payload,std_client_rounds_sent_payload,min_client_rounds_sent_payload,max_client_rounds_sent_payload,total_client_rounds_sent_payload,avg_client_rounds_received_payload,std_client_rounds_received_payload,min_client_rounds_received_payload,max_client_rounds_received_payload,total_client_rounds_received_payload
8,synthetic_40000_30_26_2_2_None_1,93333,30,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'weight_update_method': 'xgboost', 'sketch_type': 'adaptive_hessian', 'sketch_rounds': 5, 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 1}",False,1,100,0.9456493278820846,0.9443345499901095,0.9428144510511736,0.9424716592783069,0.8745352661973793,0.872875,0.8733530920774077,3.5270261764526367,1.0396039603960396,0.24049421389091333,0,2,105,0.0594059405940594,0.2750979007811843,0,2,6,372.5940594059406,527.5621905663868,0,2944,37632,130.69306930693068,593.2128621776129,0,3840,13200
16,synthetic_40000_30_26_2_2_None_1,93333,30,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'weight_update_method': 'xgboost', 'sketch_type': 'adaptive_hessian', 'sketch_rounds': 5, 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 1}",False,1,100,0.9530737918547252,0.9518292156646295,0.9513915488071254,0.9505962527457233,0.8847138739781214,0.8834,0.8843540788494917,4.100476980209351,1.0396039603960396,0.24049421389091333,0,2,105,0.0594059405940594,0.2750979007811843,0,2,6,502.5742574257426,1103.5811494388283,0,5952,50760,285.1485148514852,1270.2807157298814,0,7680,28800
32,synthetic_40000_30_26_2_2_None_1,93333,30,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'weight_update_method': 'xgboost', 'sketch_type': 'adaptive_hessian', 'sketch_rounds': 5, 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 1}",False,1,100,0.9612322542861301,0.9589372863043558,0.9591843246204741,0.9571837840835049,0.8988353529834036,0.8933,0.8937779990044799,4.233468055725098,1.0396039603960396,0.24049421389091333,0,2,105,0.0594059405940594,0.2750979007811843,0,2,6,786.2970297029703,2363.831583120404,0,12304,79416,603.5643564356436,2671.8042200753985,0,15360,60960
64,synthetic_40000_30_26_2_2_None_1,93333,30,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'weight_update_method': 'xgboost', 'sketch_type': 'adaptive_hessian', 'sketch_rounds': 5, 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 1}",False,1,100,0.9603063253100121,0.9591083463197512,0.9585148266511165,0.9585828968963734,0.8962639152282686,0.892075,0.8923843948647638,4.181395053863525,1.0396039603960396,0.24049421389091333,0,2,105,0.0594059405940594,0.2750979007811843,0,2,6,1309.7821782178219,4682.393446539624,0,24080,132288,1197.6237623762377,5304.837536078538,0,30720,120960
128,synthetic_40000_30_26_2_2_None_1,93333,30,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'weight_update_method': 'xgboost', 'sketch_type': 'adaptive_hessian', 'sketch_rounds': 5, 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 1}",False,1,100,0.9565894491065123,0.9556291610066244,0.9550414451845392,0.9547312720450466,0.8912710402537152,0.887475,0.8877584100147128,4.559464931488037,1.0396039603960396,0.24049421389091333,0,2,105,0.0594059405940594,0.2750979007811843,0,2,6,2324.039603960396,9162.644341300396,0,46264,234728,2354.8514851485147,10438.311252766249,0,61440,237840
256,synthetic_40000_30_26_2_2_None_1,93333,30,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'weight_update_method': 'xgboost', 'sketch_type': 'adaptive_hessian', 'sketch_rounds': 5, 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 1}",False,1,100,0.961704566214076,0.9604866364437973,0.9605186842115295,0.9600295359190143,0.8970567752027686,0.89675,0.8970023442565714,5.76017689704895,1.0396039603960396,0.24049421389091333,0,2,105,0.0594059405940594,0.2750979007811843,0,2,6,4324.6732673267325,17989.563470071775,0,89520,436792,4640.792079207921,20593.231209546455,0,122880,468720
512,synthetic_40000_30_26_2_2_None_1,93333,30,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'weight_update_method': 'xgboost', 'sketch_type': 'adaptive_hessian', 'sketch_rounds': 5, 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 1}",False,1,100,0.9621137803398583,0.9604192964377367,0.959838672054475,0.958893384097502,0.9008496458915924,0.8962,0.8971819127333961,6.681830883026123,1.0396039603960396,0.24049421389091333,0,2,105,0.0594059405940594,0.2750979007811843,0,2,6,8164.59405940594,34905.132799150066,0,170384,824624,9207.920792079209,40893.582452212526,0,245760,930000
2,synthetic_40000_30_26_2_2_None_1,93333,30,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'weight_update_method': 'xgboost', 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 1}",False,1,100,0.9096894580126276,0.9094868118538131,0.9086417877344545,0.9082129950811839,0.828613673620263,0.827525,0.8286090477728368,2.3725898265838623,0.9900990099009901,0.09900990099009901,0,1,100,0.009900990099009901,0.09900990099009897,0,1,1,253.46534653465346,25.346534653465348,0,256,25600,4.752475247524752,47.52475247524754,0,480,480
4,synthetic_40000_30_26_2_2_None_1,93333,30,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'weight_update_method': 'xgboost', 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 1}",False,1,100,0.8881149718768222,0.8882849361956442,0.8861791823915319,0.8860897999953907,0.8054921624720088,0.8059,0.8049442267108833,2.3032660484313965,0.9900990099009901,0.09900990099009901,0,1,100,0.009900990099009901,0.09900990099009897,0,1,1,253.46534653465346,25.346534653465348,0,256,25600,9.504950495049505,95.04950495049508,0,960,960
8,synthetic_40000_30_26_2_2_None_1,93333,30,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'weight_update_method': 'xgboost', 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 1}",False,1,100,0.9157471673032622,0.9168709925183893,0.9134929219339675,0.9143530894998486,0.8372708473958835,0.838425,0.8387032369163193,2.235605001449585,0.9900990099009901,0.09900990099009901,0,1,100,0.009900990099009901,0.09900990099009897,0,1,1,253.46534653465346,25.346534653465348,0,256,25600,19.00990099009901,190.09900990099015,0,1920,1920
16,synthetic_40000_30_26_2_2_None_1,93333,30,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'weight_update_method': 'xgboost', 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 1}",False,1,100,0.9072527994892533,0.907111744140057,0.9026435065911939,0.9021920744989943,0.8283243868728103,0.828825,0.8286407888480116,2.1911778450012207,0.9900990099009901,0.09900990099009901,0,1,100,0.009900990099009901,0.09900990099009897,0,1,1,253.46534653465346,25.346534653465348,0,256,25600,38.01980198019802,380.1980198019803,0,3840,3840
32,synthetic_40000_30_26_2_2_None_1,93333,30,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'weight_update_method': 'xgboost', 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 1}",False,1,100,0.9182550500904905,0.9169235050231155,0.9167705048757847,0.9159735418466046,0.8395529984035657,0.83795,0.8382169420456247,2.343078851699829,0.9900990099009901,0.09900990099009901,0,1,100,0.009900990099009901,0.09900990099009897,0,1,1,253.46534653465346,25.346534653465348,0,256,25600,76.03960396039604,760.3960396039606,0,7680,7680
64,synthetic_40000_30_26_2_2_None_1,93333,30,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'weight_update_method': 'xgboost', 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 1}",False,1,100,0.919846759788312,0.9182863026457673,0.9182946448017815,0.9169342939695398,0.8444815874342408,0.8415,0.8410071220784431,2.2971689701080322,0.9900990099009901,0.09900990099009901,0,1,100,0.009900990099009901,0.09900990099009897,0,1,1,253.46534653465346,25.346534653465348,0,256,25600,152.07920792079207,1520.7920792079212,0,15360,15360
128,synthetic_40000_30_26_2_2_None_1,93333,30,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'weight_update_method': 'xgboost', 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 1}",False,1,100,0.9092123193406748,0.9069984541298609,0.9046253109771337,0.9017304284982809,0.8299101068218101,0.827925,0.8280066968190111,2.357128143310547,0.9900990099009901,0.09900990099009901,0,1,100,0.009900990099009901,0.09900990099009897,0,1,1,253.46534653465346,25.346534653465348,0,256,25600,304.15841584158414,3041.5841584158425,0,30720,30720
256,synthetic_40000_30_26_2_2_None_1,93333,30,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'weight_update_method': 'xgboost', 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 1}",False,1,100,0.9252276088640436,0.9247062257235603,0.922852317867483,0.9222821196973261,0.8481673148832675,0.8474,0.8480155370748469,2.631906032562256,0.9900990099009901,0.09900990099009901,0,1,100,0.009900990099009901,0.09900990099009897,0,1,1,253.46534653465346,25.346534653465348,0,256,25600,608.3168316831683,6083.168316831685,0,61440,61440
512,synthetic_40000_30_26_2_2_None_1,93333,30,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'weight_update_method': 'xgboost', 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 1}",False,1,100,0.906080978177898,0.9060061590405544,0.9032868775570981,0.9043026418476912,0.8252815188625674,0.824925,0.8241380176288893,2.504636764526367,0.9900990099009901,0.09900990099009901,0,1,100,0.009900990099009901,0.09900990099009897,0,1,1,253.46534653465346,25.346534653465348,0,256,25600,1216.6336633663366,12166.33663366337,0,122880,122880
2,synthetic_40000_30_26_2_2_None_1,93333,30,"{'dp_method': '', 'split_method': 'hist_based', 'weight_update_method': 'xgboost', 'sketch_type': 'exact_quantiles', 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 1}",False,1,100,0.979353463492646,0.9784650468118541,0.9782137669708049,0.9778807493321549,0.9318354708409673,0.9294,0.9294740522451426,19.23275327682495,4.9504950495049505,0.495049504950495,0,5,500,0.009900990099009901,0.09900990099009897,0,1,1,20023.762376237624,2002.3762376237623,0,20224,2022400,4.752475247524752,47.52475247524754,0,480,480
4,synthetic_40000_30_26_2_2_None_1,93333,30,"{'dp_method': '', 'split_method': 'hist_based', 'weight_update_method': 'xgboost', 'sketch_type': 'exact_quantiles', 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 1}",False,1,100,0.9926386600031815,0.9910575991951841,0.9912302345260691,0.989877973482009,0.9708784674230979,0.965125,0.965179841749245,16.454259157180786,4.9504950495049505,0.495049504950495,0,5,500,0.009900990099009901,0.09900990099009897,0,1,1,33909.22772277228,3391.716863887079,0,34368,3424832,9.504950495049505,95.04950495049508,0,960,960
8,synthetic_40000_30_26_2_2_None_1,93333,30,"{'dp_method': '', 'split_method': 'hist_based', 'weight_update_method': 'xgboost', 'sketch_type': 'exact_quantiles', 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 1}",False,1,100,0.9935790235222143,0.9920238142821431,0.992269512467159,0.9907584743546236,0.9739106211093611,0.967625,0.967717811292534,15.85237717628479,4.9504950495049505,0.495049504950495,0,5,500,0.009900990099009901,0.09900990099009897,0,1,1,61400.07920792079,6140.25860661441,0,62096,6201408,19.00990099009901,190.09900990099015,0,1920,1920
16,synthetic_40000_30_26_2_2_None_1,93333,30,"{'dp_method': '', 'split_method': 'hist_based', 'weight_update_method': 'xgboost', 'sketch_type': 'exact_quantiles', 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 1}",False,1,100,0.993539875994883,0.9915272842374556,0.9924010210969821,0.9904786427744582,0.9732999046425166,0.966525,0.9666009827642114,16.11775517463684,4.9504950495049505,0.495049504950495,0,5,500,0.009900990099009901,0.09900990099009897,0,1,1,116279.12871287129,11628.08382745345,0,117568,11744192,38.01980198019802,380.1980198019803,0,3840,3840
32,synthetic_40000_30_26_2_2_None_1,93333,30,"{'dp_method': '', 'split_method': 'hist_based', 'weight_update_method': 'xgboost', 'sketch_type': 'exact_quantiles', 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 1}",False,1,100,0.9933647691703342,0.9907784016700562,0.992593702123789,0.9895550788624562,0.9721213290047465,0.964725,0.9648331381003414,18.638448238372803,4.9504950495049505,0.495049504950495,0,5,500,0.009900990099009901,0.09900990099009897,0,1,1,226064.0,22606.506323587815,0,228832,22832464,76.03960396039604,760.3960396039606,0,7680,7680
64,synthetic_40000_30_26_2_2_None_1,93333,30,"{'dp_method': '', 'split_method': 'hist_based', 'weight_update_method': 'xgboost', 'sketch_type': 'exact_quantiles', 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 1}",False,1,100,0.9932319461202335,0.9906334341570091,0.9923411172968919,0.9892389940378439,0.9714463265940235,0.96135,0.9614309949106876,21.763280153274536,4.9504950495049505,0.495049504950495,0,5,500,0.009900990099009901,0.09900990099009897,0,1,1,445583.04950495047,44558.49615162723,0,451232,45003888,152.07920792079207,1520.7920792079212,0,15360,15360
128,synthetic_40000_30_26_2_2_None_1,93333,30,"{'dp_method': '', 'split_method': 'hist_based', 'weight_update_method': 'xgboost', 'sketch_type': 'exact_quantiles', 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 1}",False,1,100,0.9933308090783873,0.9907922891713059,0.9924912743535895,0.9897793807530206,0.9713820406501452,0.963575,0.9636884735202493,26.95453190803528,4.9504950495049505,0.495049504950495,0,5,500,0.009900990099009901,0.09900990099009897,0,1,1,884585.0297029703,88458.51733304992,0,893696,89343088,304.15841584158414,3041.5841584158425,0,30720,30720
256,synthetic_40000_30_26_2_2_None_1,93333,30,"{'dp_method': '', 'split_method': 'hist_based', 'weight_update_method': 'xgboost', 'sketch_type': 'exact_quantiles', 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 1}",False,1,100,0.9933760527721488,0.9904888016439921,0.9926008505006075,0.9892197307675504,0.9717248990174965,0.9626,0.9627304434479322,31.463372945785522,4.9504950495049505,0.495049504950495,0,5,500,0.009900990099009901,0.09900990099009897,0,1,1,1762598.3366336634,176259.8539104136,0,1780736,178022432,608.3168316831683,6083.168316831685,0,61440,61440
512,synthetic_40000_30_26_2_2_None_1,93333,30,"{'dp_method': '', 'split_method': 'hist_based', 'weight_update_method': 'xgboost', 'sketch_type': 'exact_quantiles', 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 1}",False,1,100,0.9935585933748191,0.9905612691505143,0.9928040091275698,0.9891806326946198,0.9729034746552666,0.9628,0.9629057187017002,41.18424987792969,4.9504950495049505,0.495049504950495,0,5,500,0.009900990099009901,0.09900990099009897,0,1,1,3518725.8613861385,351873.5481795357,0,3561504,355391312,1216.6336633663366,12166.33663366337,0,122880,122880
2,synthetic_50000_30_26_2_2_None_1,116666,30,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'weight_update_method': 'xgboost', 'sketch_type': 'adaptive_hessian', 'sketch_rounds': 5, 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 1}",False,1,100,0.9404649597190005,0.9410906864414834,0.9398991369915737,0.9410368414330788,0.867073526134435,0.866442671146577,0.8661401539448365,5.298582077026367,1.0396039603960396,0.24049421389091333,0,2,105,0.0594059405940594,0.2750979007811843,0,2,6,279.6039603960396,119.7879379709208,0,976,28240,19.00990099009901,105.09312184156508,0,960,1920
4,synthetic_50000_30_26_2_2_None_1,116666,30,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'weight_update_method': 'xgboost', 'sketch_type': 'adaptive_hessian', 'sketch_rounds': 5, 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 1}",False,1,100,0.9158826180466566,0.9163390824304132,0.9153271213678783,0.9160597268755667,0.8375962148355134,0.8368632627347453,0.836457685907332,5.018355846405029,1.0396039603960396,0.24049421389091333,0,2,105,0.0594059405940594,0.2750979007811843,0,2,6,317.6237623762376,286.05181457817787,0,1696,32080,61.78217821782178,283.87835925040304,0,1920,6240
8,synthetic_50000_30_26_2_2_None_1,116666,30,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'weight_update_method': 'xgboost', 'sketch_type': 'adaptive_hessian', 'sketch_rounds': 5, 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 1}",False,1,100,0.9244452752601633,0.9253121940782311,0.9257174959637203,0.9262329063556144,0.8462362642072241,0.8483830323393532,0.8473634405138221,5.322319746017456,1.0396039603960396,0.24049421389091333,0,2,105,0.0594059405940594,0.2750979007811843,0,2,6,371.4059405940594,521.8451304388393,0,2896,37512,118.81188118811882,546.2659692546921,0,3840,12000
16,synthetic_50000_30_26_2_2_None_1,116666,30,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'weight_update_method': 'xgboost', 'sketch_type': 'adaptive_hessian', 'sketch_rounds': 5, 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 1}",False,1,100,0.945001144501597,0.9470076162778951,0.9456426462018004,0.9479566984247341,0.8738192789673084,0.877062458750825,0.8766381023098999,5.88289475440979,1.0396039603960396,0.24049421389091333,0,2,105,0.0594059405940594,0.2750979007811843,0,2,6,502.81188118811883,1104.2613472485373,0,5936,50784,251.88118811881188,1145.4747062748354,0,7680,25440
32,synthetic_50000_30_26_2_2_None_1,116666,30,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'weight_update_method': 'xgboost', 'sketch_type': 'adaptive_hessian', 'sketch_rounds': 5, 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 1}",False,1,100,0.9396463755851108,0.9406028371460886,0.9399978077135562,0.9410809478543387,0.8643392247955702,0.8661426771464571,0.8659657554821267,5.416822910308838,1.0396039603960396,0.24049421389091333,0,2,105,0.0594059405940594,0.2750979007811843,0,2,6,792.4752475247525,2391.1689199725643,0,12416,80040,596.4356435643564,2645.8506966993787,0,15360,60240
64,synthetic_50000_30_26_2_2_None_1,116666,30,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'weight_update_method': 'xgboost', 'sketch_type': 'adaptive_hessian', 'sketch_rounds': 5, 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 1}",False,1,100,0.9444078794542612,0.9460399157673357,0.9443580410194771,0.946452885992595,0.8723792707386899,0.873682526349473,0.872845868899984,5.758025884628296,1.0396039603960396,0.24049421389091333,0,2,105,0.0594059405940594,0.2750979007811843,0,2,6,1321.029702970297,4735.187201241457,0,24336,133424,1204.7524752475247,5329.772271259249,0,30720,121680
128,synthetic_50000_30_26_2_2_None_1,116666,30,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'weight_update_method': 'xgboost', 'sketch_type': 'adaptive_hessian', 'sketch_rounds': 5, 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 1}",False,1,100,0.9442466184727512,0.9439445787405863,0.9449277616484323,0.9451051923984086,0.8718135532203041,0.871022579548409,0.8701029266622354,6.3430399894714355,1.0396039603960396,0.24049421389091333,0,2,105,0.0594059405940594,0.2750979007811843,0,2,6,2349.3861386138615,9282.586400170996,0,47216,237288,2354.8514851485147,10438.52979043812,0,61440,237840
256,synthetic_50000_30_26_2_2_None_1,116666,30,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'weight_update_method': 'xgboost', 'sketch_type': 'adaptive_hessian', 'sketch_rounds': 5, 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 1}",False,1,100,0.944131086537395,0.9460795413830718,0.945099952701263,0.9467437687952089,0.8718992679958171,0.873162536749265,0.8725123628030395,7.0091798305511475,1.0396039603960396,0.24049421389091333,0,2,105,0.0594059405940594,0.2750979007811843,0,2,6,4348.6732673267325,18104.297325378888,0,90656,439216,4638.415841584158,20584.030276914607,0,122880,468480
512,synthetic_50000_30_26_2_2_None_1,116666,30,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'weight_update_method': 'xgboost', 'sketch_type': 'adaptive_hessian', 'sketch_rounds': 5, 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 1}",False,1,100,0.9465849340029626,0.9480580478807993,0.9476284639259249,0.9491674795532077,0.8752507157183755,0.877402451950961,0.8766649229407268,8.830702781677246,1.0396039603960396,0.24049421389091333,0,2,105,0.0594059405940594,0.2750979007811843,0,2,6,8286.653465346535,35468.81076548151,0,173040,836952,9224.554455445545,40957.5954470168,0,245760,931680
2,synthetic_50000_30_26_2_2_None_1,116666,30,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'weight_update_method': 'xgboost', 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 1}",False,1,100,0.8798322242545747,0.881592978807433,0.8799818938101226,0.8818609329911565,0.7971816981811325,0.7986640267194656,0.7980095908826421,2.9962339401245117,0.9900990099009901,0.09900990099009901,0,1,100,0.009900990099009901,0.09900990099009897,0,1,1,253.46534653465346,25.346534653465348,0,256,25600,4.752475247524752,47.52475247524754,0,480,480
4,synthetic_50000_30_26_2_2_None_1,116666,30,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'weight_update_method': 'xgboost', 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 1}",False,1,100,0.8636425108770794,0.866470887400745,0.8590774222829948,0.8622603205958747,0.7818816107520614,0.7848243035139297,0.7850478492797633,2.833036184310913,0.9900990099009901,0.09900990099009901,0,1,100,0.009900990099009901,0.09900990099009897,0,1,1,253.46534653465346,25.346534653465348,0,256,25600,9.504950495049505,95.04950495049508,0,960,960
8,synthetic_50000_30_26_2_2_None_1,116666,30,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'weight_update_method': 'xgboost', 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 1}",False,1,100,0.8788448167015468,0.8824846615572433,0.8823821460413868,0.8855210006598515,0.7991788524505854,0.8029239415211695,0.8004293583927413,2.884006977081299,0.9900990099009901,0.09900990099009901,0,1,100,0.009900990099009901,0.09900990099009897,0,1,1,253.46534653465346,25.346534653465348,0,256,25600,19.00990099009901,190.09900990099015,0,1920,1920
16,synthetic_50000_30_26_2_2_None_1,116666,30,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'weight_update_method': 'xgboost', 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 1}",False,1,100,0.8860542439847472,0.8892528181609276,0.8883576749776213,0.8904874183008823,0.8050846004834313,0.8072038559228816,0.8053940568475453,2.9622738361358643,0.9900990099009901,0.09900990099009901,0,1,100,0.009900990099009901,0.09900990099009897,0,1,1,253.46534653465346,25.346534653465348,0,256,25600,38.01980198019802,380.1980198019803,0,3840,3840
32,synthetic_50000_30_26_2_2_None_1,116666,30,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'weight_update_method': 'xgboost', 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 1}",False,1,100,0.8888916704064581,0.8912594691334165,0.890278215670325,0.8913232466601775,0.8085646203692592,0.8089438211235775,0.8089132478546995,3.0292890071868896,0.9900990099009901,0.09900990099009901,0,1,100,0.009900990099009901,0.09900990099009897,0,1,1,253.46534653465346,25.346534653465348,0,256,25600,76.03960396039604,760.3960396039606,0,7680,7680
